,utterance,filtered_tokens,normalized_tokens,label_predictions
756,question: Simplify ((s*s/(s/s**(-6/5)))/(s**(-8)/s)*s/s**(-4/9)*s*s**(-10))**(1/3) assuming s is positive. answer: s**(56/135),"['question', ':', 'simplify', '((s', '*', 's/(s/s', '*', '*', '(-6/5)))/(s', '*', '*', '(-8)/s)', '*', 's/s', '*', '*', '(-4/9)', '*', 's', '*', 's', '*', '*', '(-10))', '*', '*', '(1/3)', 'assuming', 's', 'is', 'positive.', 'answer', ':', 's', '*', '*', '(56/135)']","['question', ':', ' ', 'simplify', ' ', '((s', '*', 's/(s/s', '*', '*', '(-6/5)))/(s', '*', '*', '(-8)/s)', '*', 's/s', '*', '*', '(-4/9)', '*', 's', '*', 's', '*', '*', '(-10))', '*', '*', '(1/3)', ' ', 'assuming', ' ', 's', ' ', 'is', ' ', 'positive.', ' ', 'answer', ':', ' ', 's', '*', '*', '(56/135)']","[('question', 'None'), (':', 'None'), ('simplify', 'None'), ('((s', 'None'), ('*', 'None'), ('s/(s/s', 'None'), ('*', 'None'), ('*', 'None'), ('(-6/5))', 'fraction'), ('/(s', 'None'), ('*', 'None'), ('*', 'None'), ('(-8)/s', 'fraction'), ('*', 'None'), ('s/s', 'None'), ('*', 'None'), ('*', 'None'), ('(-4/9)', 'fraction'), ('*', 'None'), ('s', 'None'), ('*', 'None'), ('s', 'None'), ('*', 'None'), ('*', 'None'), ('(-10)', 'cardinal'), (')', 'None'), ('*', 'None'), ('*', 'None'), ('(1/3)', 'fraction'), ('assuming', 'None'), ('s', 'None'), ('is', 'None'), ('positive.', 'None'), ('answer', 'None'), (':', 'None'), ('s', 'None'), ('*', 'None'), ('*', 'None'), ('(56/135)', 'fraction')]"
757,question: Simplify z**(2/151)/(z**(2/13)/(z*z/(z/(z*z**(-2/9)))*z))*(z**0/(z*(z/(z**3*z))/z))/(z**(5/3)/(z/z**(-2/5))) assuming z is positive. answer: z**(474404/88335),"['question', ':', 'simplify', 'z', '*', '*', '(2/151)/(z', '*', '*', '(2/13)/(z', '*', 'z/(z/(z', '*', 'z', '*', '*', '(-2/9)))', '*', 'z))', '*', '(z', '*', '*', '0/(z', '*', '(z/(z', '*', '*', '3', '*', 'z))/z))/(z', '*', '*', '(5/3)/(z/z', '*', '*', '(-2/5)))', 'assuming', 'z', 'is', 'positive.', 'answer', ':', 'z', '*', '*', '(474404/88335)']","['question', ':', ' ', 'simplify', ' ', 'z', '*', '*', '(2/151)/(z', '*', '*', '(2/13)/(z', '*', 'z/(z/(z', '*', 'z', '*', '*', '(-2/9)))', '*', 'z))', '*', '(z', '*', '*', '0/(z', '*', '(z/(z', '*', '*', '3', '*', 'z))/z))/(z', '*', '*', '(5/3)/(z/z', '*', '*', '(-2/5)))', ' ', 'assuming', ' ', 'z', ' ', 'is', ' ', 'positive.', ' ', 'answer', ':', ' ', 'z', '*', '*', '(474404/88335)']","[('question', 'None'), (':', 'None'), ('simplify', 'None'), ('z', 'characters'), ('*', 'None'), ('*', 'None'), ('(2/151)', 'fraction'), ('z', 'characters'), ('*', 'None'), ('*', 'None'), ('(2/13)', 'fraction'), ('z', 'characters'), ('*', 'None'), ('z', 'characters'), ('z', 'characters'), ('*', 'None'), ('z', 'characters'), ('*', 'None'), ('*', 'None'), ('(-2/9)', 'fraction'), ('*', 'None'), ('z', 'characters'), ('*', 'None'), ('z', 'characters'), ('*', 'None'), ('0', 'cardinal'), ('z', 'characters'), ('*', 'None'), ('(z', 'characters'), ('z', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal'), ('*', 'None'), ('z', 'characters'), ('/z)', 'cardinal'), ('+', 'None'), ('z', 'characters'), ('*', 'None'), ('*', 'None'), ('(5/3)', 'fraction'), ('z/z', 'cardinal'), ('*', 'None'), ('*', 'None'), ('(-2/5)', 'fraction'), ('assuming', 'None'), ('z', 'characters'), ('is', 'None'), ('positive.', 'None'), ('answer', 'None'), (':', 'None'), ('z', 'characters'), ('*', 'None'), ('*', 'None'), ('(474404/88335)', 'fraction')]"
758,question: Suppose 0 = 34*a + 3*a + 19*a + 34*a. Solve 404*j - 398*j = a for j. answer: 0,"['question', ':', 'suppose', '0', '=', '34', '*', 'a', '+', '3', '*', 'a', '+', '19', '*', 'a', '+', '34', '*', 'a.', 'solve', '404', '*', 'j', '-', '398', '*', 'j', '=', 'a', 'for', 'j.', 'answer', ':', '0']","['question', ':', ' ', 'suppose', ' ', '0', ' ', '=', ' ', '34', '*', 'a', ' ', '+', ' ', '3', '*', 'a', ' ', '+', ' ', '19', '*', 'a', ' ', '+', ' ', '34', '*', 'a.', ' ', 'solve', ' ', '404', '*', 'j', ' ', '-', ' ', '398', '*', 'j', ' ', '=', ' ', 'a', ' ', 'for', ' ', 'j.', ' ', 'answer', ':', ' ', '0']","[('question', 'None'), (':', 'None'), ('suppose', 'None'), ('0', 'cardinal'), ('=', 'None'), ('34', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('+', 'None'), ('3', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('+', 'None'), ('19', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('+', 'None'), ('34', 'cardinal'), ('*', 'None'), ('a.', 'characters'), ('solve', 'None'), ('404', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('-', 'None'), ('398', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('=', 'None'), ('a', 'characters'), ('for', 'None'), ('j.', 'characters'), ('answer', 'None'), (':', 'None'), ('0', 'cardinal')]"
759,"question: Suppose 3*l + 439 = -5*p, p - 580 = 4*l + 5*p. Let f = 155 + l. Solve 0 = -4*r + f for r. answer: 3","['question', ':', 'suppose', '3', '*', 'l', '+', '439', '=', '-5', '*', 'p', ',', 'p', '-', '580', '=', '4', '*', 'l', '+', '5', '*', 'p.', 'let', 'f', '=', '155', '+', 'l.', 'solve', '0', '=', '-4', '*', 'r', '+', 'f', 'for', 'r.', 'answer', ':', '3']","['question', ':', ' ', 'suppose', ' ', '3', '*', 'l', ' ', '+', ' ', '439', ' ', '=', ' ', '-5', '*', 'p', ',', ' ', 'p', ' ', '-', ' ', '580', ' ', '=', ' ', '4', '*', 'l', ' ', '+', ' ', '5', '*', 'p.', ' ', 'let', ' ', 'f', ' ', '=', ' ', '155', ' ', '+', ' ', 'l.', ' ', 'solve', ' ', '0', ' ', '=', ' ', '-4', '*', 'r', ' ', '+', ' ', 'f', ' ', 'for', ' ', 'r.', ' ', 'answer', ':', ' ', '3']","[('question', 'None'), (':', 'None'), ('suppose', 'None'), ('3', 'cardinal'), ('*', 'None'), ('l', 'None'), ('+', 'None'), ('439', 'cardinal'), ('=', 'None'), ('-5', 'cardinal'), ('*', 'None'), ('p', 'None'), (',', 'None'), ('p', 'None'), ('-', 'None'), ('580', 'cardinal'), ('=', 'None'), ('4', 'cardinal'), ('*', 'None'), ('l', 'None'), ('+', 'None'), ('5', 'cardinal'), ('*', 'None'), ('p.', 'None'), ('let', 'None'), ('f', 'None'), ('=', 'None'), ('155', 'cardinal'), ('+', 'None'), ('l.', 'None'), ('solve', 'None'), ('0', 'cardinal'), ('=', 'None'), ('-4', 'cardinal'), ('*', 'None'), ('r', 'None'), ('+', 'None'), ('f', 'None'), ('for', 'None'), ('r.', 'None'), ('answer', 'None'), (':', 'None'), ('3', 'cardinal')]"
760,question: Suppose 8*a + 930 = 13*a. Let q = -168 + a. Solve q + 7 = -5*l for l. answer: -5,"['question', ':', 'suppose', '8', '*', 'a', '+', '930', '=', '13', '*', 'a.', 'let', 'q', '=', '-168', '+', 'a.', 'solve', 'q', '+', '7', '=', '-5', '*', 'l', 'for', 'l.', 'answer', ':', '-5']","['question', ':', ' ', 'suppose', ' ', '8', '*', 'a', ' ', '+', ' ', '930', ' ', '=', ' ', '13', '*', 'a.', ' ', 'let', ' ', 'q', ' ', '=', ' ', '-168', ' ', '+', ' ', 'a.', ' ', 'solve', ' ', 'q', ' ', '+', ' ', '7', ' ', '=', ' ', '-5', '*', 'l', ' ', 'for', ' ', 'l.', ' ', 'answer', ':', ' ', '-5']","[('question', 'None'), (':', 'None'), ('suppose', 'None'), ('8', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('+', 'None'), ('930', 'cardinal'), ('=', 'None'), ('13', 'cardinal'), ('*', 'None'), ('a.', 'characters'), ('let', 'None'), ('q', 'characters'), ('=', 'None'), ('-168', 'cardinal'), ('+', 'None'), ('a.', 'characters'), ('solve', 'None'), ('q', 'characters'), ('+', 'None'), ('7', 'cardinal'), ('=', 'None'), ('-5', 'cardinal'), ('*', 'None'), ('l', 'characters'), ('for', 'None'), ('l.', 'characters'), ('answer', 'None'), (':', 'None'), ('-5', 'cardinal')]"
761,question: Let m = -1184 + 1184. Solve m = 27*r - 20*r + 35 for r. answer: -5,"['question', ':', 'let', 'm', '=', '-1184', '+', '1184.', 'solve', 'm', '=', '27', '*', 'r', '-', '20', '*', 'r', '+', '35', 'for', 'r.', 'answer', ':', '-5']","['question', ':', ' ', 'let', ' ', 'm', ' ', '=', ' ', '-1184', ' ', '+', ' ', '1184.', ' ', 'solve', ' ', 'm', ' ', '=', ' ', '27', '*', 'r', ' ', '-', ' ', '20', '*', 'r', ' ', '+', ' ', '35', ' ', 'for', ' ', 'r.', ' ', 'answer', ':', ' ', '-5']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('m', 'characters'), ('=', 'None'), ('-1184', 'cardinal'), ('+', 'None'), ('1184.', 'cardinal'), ('solve', 'None'), ('m', 'characters'), ('=', 'None'), ('27', 'cardinal'), ('*', 'None'), ('r', 'characters'), ('-', 'None'), ('20', 'cardinal'), ('*', 'None'), ('r', 'characters'), ('+', 'None'), ('35', 'cardinal'), ('for', 'None'), ('r.', 'characters'), ('answer', 'None'), (':', 'None'), ('-5', 'cardinal')]"
762,"question: Let w be (-2 - -13 - 1) + -2. Suppose 4*v - 5*v = -3*j + 1, 0 = -v + 2*j. Suppose -5*l + 8 = 15*p - 17*p, -2*l - 4*p + 32 = 0. Solve v*i - l*i = w for i. answer: -4","['question', ':', 'let', 'w', 'be', '(-2', '-', '-13', '-', '1)', '+', '-2.', 'suppose', '4', '*', 'v', '-', '5', '*', 'v', '=', '-3', '*', 'j', '+', '1', ',', '0', '=', '-v', '+', '2', '*', 'j.', 'suppose', '-5', '*', 'l', '+', '8', '=', '15', '*', 'p', '-', '17', '*', 'p', ',', '-2', '*', 'l', '-', '4', '*', 'p', '+', '32', '=', '0.', 'solve', 'v', '*', 'i', '-', 'l', '*', 'i', '=', 'w', 'for', 'i.', 'answer', ':', '-4']","['question', ':', ' ', 'let', ' ', 'w', ' ', 'be', ' ', '(-2', ' ', '-', ' ', '-13', ' ', '-', ' ', '1)', ' ', '+', ' ', '-2.', ' ', 'suppose', ' ', '4', '*', 'v', ' ', '-', ' ', '5', '*', 'v', ' ', '=', ' ', '-3', '*', 'j', ' ', '+', ' ', '1', ',', ' ', '0', ' ', '=', ' ', '-v', ' ', '+', ' ', '2', '*', 'j.', ' ', 'suppose', ' ', '-5', '*', 'l', ' ', '+', ' ', '8', ' ', '=', ' ', '15', '*', 'p', ' ', '-', ' ', '17', '*', 'p', ',', ' ', '-2', '*', 'l', ' ', '-', ' ', '4', '*', 'p', ' ', '+', ' ', '32', ' ', '=', ' ', '0.', ' ', 'solve', ' ', 'v', '*', 'i', ' ', '-', ' ', 'l', '*', 'i', ' ', '=', ' ', 'w', ' ', 'for', ' ', 'i.', ' ', 'answer', ':', ' ', '-4']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('w', 'characters'), ('be', 'None'), ('(-2', 'cardinal'), (',', 'None'), ('-13', 'cardinal'), (',', 'None'), ('1)', 'cardinal'), ('+', 'None'), ('-2.', 'cardinal'), ('suppose', 'None'), ('4', 'cardinal'), ('*', 'None'), ('v', 'characters'), ('-', 'None'), ('5', 'cardinal'), ('*', 'None'), ('v', 'characters'), ('=', 'None'), ('-3', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('+', 'None'), ('1', 'cardinal'), (',', 'None'), ('0', 'cardinal'), ('=', 'None'), ('-v', 'characters'), ('+', 'None'), ('2', 'cardinal'), ('*', 'None'), ('j.', 'characters'), ('suppose', 'None'), ('-5', 'cardinal'), ('*', 'None'), ('l', 'characters'), ('+', 'None'), ('8', 'cardinal'), ('=', 'None'), ('15', 'cardinal'), ('*', 'None'), ('p', 'characters'), ('-', 'None'), ('17', 'cardinal'), ('*', 'None'), ('p', 'None'), (',', 'None'), ('-2', 'cardinal'), ('*', 'None'), ('l', 'characters'), ('-', 'None'), ('4', 'cardinal'), ('*', 'None'), ('p', 'characters'), ('+', 'None'), ('32', 'cardinal'), ('=', 'None'), ('0.', 'cardinal'), ('solve', 'None'), ('v', 'characters'), ('*', 'None'), ('i', 'characters'), ('-', 'None'), ('l', 'characters'), ('*', 'None'), ('i', 'characters'), ('=', 'None'), ('w', 'characters'), ('for', 'None'), ('i.', 'characters'), ('answer', 'None'), (':', 'None'), ('-4', 'cardinal')]"
763,"question: Suppose -5*u - 5*w = -145, 7*w + 138 = 5*u + 5*w. Let y = 21 + 9. Let i = y - u. Solve -i + 0 = -c for c. answer: 2","['question', ':', 'suppose', '-5', '*', 'u', '-', '5', '*', 'w', '=', '-145', ',', '7', '*', 'w', '+', '138', '=', '5', '*', 'u', '+', '5', '*', 'w.', 'let', 'y', '=', '21', '+', '9.', 'let', 'i', '=', 'y', '-', 'u.', 'solve', '-i', '+', '0', '=', '-c', 'for', 'c.', 'answer', ':', '2']","['question', ':', ' ', 'suppose', ' ', '-5', '*', 'u', ' ', '-', ' ', '5', '*', 'w', ' ', '=', ' ', '-145', ',', ' ', '7', '*', 'w', ' ', '+', ' ', '138', ' ', '=', ' ', '5', '*', 'u', ' ', '+', ' ', '5', '*', 'w.', ' ', 'let', ' ', 'y', ' ', '=', ' ', '21', ' ', '+', ' ', '9.', ' ', 'let', ' ', 'i', ' ', '=', ' ', 'y', ' ', '-', ' ', 'u.', ' ', 'solve', ' ', '-i', ' ', '+', ' ', '0', ' ', '=', ' ', '-c', ' ', 'for', ' ', 'c.', ' ', 'answer', ':', ' ', '2']","[('question', 'None'), (':', 'None'), ('suppose', 'None'), ('-5', 'cardinal'), ('*', 'None'), ('u', 'characters'), ('-', 'None'), ('5', 'cardinal'), ('*', 'None'), ('w', 'characters'), ('=', 'None'), ('-145', 'cardinal'), (',', 'None'), ('7', 'cardinal'), ('*', 'None'), ('w', 'characters'), ('+', 'None'), ('138', 'cardinal'), ('=', 'None'), ('5', 'cardinal'), ('*', 'None'), ('u', 'characters'), ('+', 'None'), ('5', 'cardinal'), ('*', 'None'), ('w.', 'characters'), ('let', 'None'), ('y', 'characters'), ('=', 'None'), ('21', 'cardinal'), ('+', 'None'), ('9.', 'cardinal'), ('let', 'None'), ('i', 'characters'), ('=', 'None'), ('y', 'characters'), ('-', 'None'), ('u.', 'characters'), ('solve', 'None'), ('-i', 'characters'), ('+', 'None'), ('0', 'cardinal'), ('=', 'None'), ('-c', 'characters'), ('for', 'None'), ('c.', 'characters'), ('answer', 'None'), (':', 'None'), ('2', 'cardinal')]"
764,question: Let u(k) = -2*k**3 + 2*k**2 - k + 7. Let o be u(3). Let a = o + 36. Let z(c) = c**2 + 3*c - 18. Let y be z(-6). Solve y*g = -2*g - a for g. answer: -2,"['question', ':', 'let', 'u(k)', '=', '-2', '*', 'k', '*', '*', '3', '+', '2', '*', 'k', '*', '*', '2', '-', 'k', '+', '7.', 'let', 'o', 'be', 'u(3).', 'let', 'a', '=', 'o', '+', '36.', 'let', 'z(c)', '=', 'c', '*', '*', '2', '+', '3', '*', 'c', '-', '18.', 'let', 'y', 'be', 'z(-6).', 'solve', 'y', '*', 'g', '=', '-2', '*', 'g', '-', 'a', 'for', 'g.', 'answer', ':', '-2']","['question', ':', ' ', 'let', ' ', 'u(k)', ' ', '=', ' ', '-2', '*', 'k', '*', '*', '3', ' ', '+', ' ', '2', '*', 'k', '*', '*', '2', ' ', '-', ' ', 'k', ' ', '+', ' ', '7.', ' ', 'let', ' ', 'o', ' ', 'be', ' ', 'u(3).', ' ', 'let', ' ', 'a', ' ', '=', ' ', 'o', ' ', '+', ' ', '36.', ' ', 'let', ' ', 'z(c)', ' ', '=', ' ', 'c', '*', '*', '2', ' ', '+', ' ', '3', '*', 'c', ' ', '-', ' ', '18.', ' ', 'let', ' ', 'y', ' ', 'be', ' ', 'z(-6).', ' ', 'solve', ' ', 'y', '*', 'g', ' ', '=', ' ', '-2', '*', 'g', ' ', '-', ' ', 'a', ' ', 'for', ' ', 'g.', ' ', 'answer', ':', ' ', '-2']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('u(k)', 'characters'), ('=', 'None'), ('-2', 'cardinal'), ('*', 'None'), ('k', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal'), ('+', 'None'), ('2', 'cardinal'), ('*', 'None'), ('k', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('-', 'None'), ('k', 'characters'), ('+', 'None'), ('7.', 'cardinal'), ('let', 'None'), ('o', 'characters'), ('be', 'None'), ('u(3).', 'characters'), ('let', 'None'), ('a', 'characters'), ('=', 'None'), ('o', 'characters'), ('+', 'None'), ('36.', 'cardinal'), ('let', 'None'), ('z(c)', 'characters'), ('=', 'None'), ('c', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('+', 'None'), ('3', 'cardinal'), ('*', 'None'), ('c', 'characters'), ('-', 'None'), ('18.', 'cardinal'), ('let', 'None'), ('y', 'characters'), ('be', 'None'), ('z(-6).', 'characters'), ('solve', 'None'), ('y', 'characters'), ('*', 'None'), ('g', 'characters'), ('=', 'None'), ('-2', 'cardinal'), ('*', 'None'), ('g', 'characters'), ('-', 'None'), ('a', 'characters'), ('for', 'None'), ('g.', 'characters'), ('answer', 'None'), (':', 'None'), ('-2', 'cardinal')]"
765,question: Let i = -2902 + 2952. Solve i = 95*m - 105*m for m. answer: -5,"['question', ':', 'let', 'i', '=', '-2902', '+', '2952.', 'solve', 'i', '=', '95', '*', 'm', '-', '105', '*', 'm', 'for', 'm.', 'answer', ':', '-5']","['question', ':', ' ', 'let', ' ', 'i', ' ', '=', ' ', '-2902', ' ', '+', ' ', '2952.', ' ', 'solve', ' ', 'i', ' ', '=', ' ', '95', '*', 'm', ' ', '-', ' ', '105', '*', 'm', ' ', 'for', ' ', 'm.', ' ', 'answer', ':', ' ', '-5']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('i', 'None'), ('=', 'None'), ('-2902', 'cardinal'), ('+', 'None'), ('2952.', 'cardinal'), ('solve', 'None'), ('i', 'None'), ('=', 'None'), ('95', 'cardinal'), ('*', 'None'), ('m', 'characters'), ('-', 'None'), ('105', 'cardinal'), ('*', 'None'), ('m', 'characters'), ('for', 'None'), ('m.', 'characters'), ('answer', 'None'), (':', 'None'), ('-5', 'cardinal')]"
766,question: Let a(r) = -r**2 - 147*r + 24. Let u be a(0). Solve 18*l - 24*l - u = 0 for l. answer: -4,"['question', ':', 'let', 'a(r)', '=', '-r', '*', '*', '2', '-', '147', '*', 'r', '+', '24.', 'let', 'u', 'be', 'a(0).', 'solve', '18', '*', 'l', '-', '24', '*', 'l', '-', 'u', '=', '0', 'for', 'l.', 'answer', ':', '-4']","['question', ':', ' ', 'let', ' ', 'a(r)', ' ', '=', ' ', '-r', '*', '*', '2', ' ', '-', ' ', '147', '*', 'r', ' ', '+', ' ', '24.', ' ', 'let', ' ', 'u', ' ', 'be', ' ', 'a(0).', ' ', 'solve', ' ', '18', '*', 'l', ' ', '-', ' ', '24', '*', 'l', ' ', '-', ' ', 'u', ' ', '=', ' ', '0', ' ', 'for', ' ', 'l.', ' ', 'answer', ':', ' ', '-4']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('a(r)', 'None'), ('=', 'None'), ('-r', 'None'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('-', 'None'), ('147', 'cardinal'), ('*', 'None'), ('r', 'None'), ('+', 'None'), ('24.', 'cardinal'), ('let', 'None'), ('u', 'None'), ('be', 'None'), ('a(0).', 'None'), ('solve', 'None'), ('18', 'cardinal'), ('*', 'None'), ('l', 'None'), ('-', 'None'), ('24', 'cardinal'), ('*', 'None'), ('l', 'None'), ('-', 'None'), ('u', 'None'), ('=', 'None'), ('0', 'cardinal'), ('for', 'None'), ('l.', 'None'), ('answer', 'None'), (':', 'None'), ('-4', 'cardinal')]"
767,question: Let n = 43 + -101. Let h be (-3)/2 + (n/(-4) - 3). Solve -5*l - 10 = h for l. answer: -4,"['question', ':', 'let', 'n', '=', '43', '+', '-101.', 'let', 'h', 'be', '(-3)/2', '+', '(n/(-4)', '-', '3).', 'solve', '-5', '*', 'l', '-', '10', '=', 'h', 'for', 'l.', 'answer', ':', '-4']","['question', ':', ' ', 'let', ' ', 'n', ' ', '=', ' ', '43', ' ', '+', ' ', '-101.', ' ', 'let', ' ', 'h', ' ', 'be', ' ', '(-3)/2', ' ', '+', ' ', '(n/(-4)', ' ', '-', ' ', '3).', ' ', 'solve', ' ', '-5', '*', 'l', ' ', '-', ' ', '10', ' ', '=', ' ', 'h', ' ', 'for', ' ', 'l.', ' ', 'answer', ':', ' ', '-4']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('n', 'characters'), ('=', 'None'), ('43', 'cardinal'), ('+', 'None'), ('-101.', 'cardinal'), ('let', 'None'), ('h', 'characters'), ('be', 'None'), ('(-3)/2', 'fraction'), ('+', 'None'), ('(n/(-4)', 'None'), ('-', 'None'), ('3).', 'None'), ('solve', 'None'), ('-5', 'cardinal'), ('*', 'None'), ('l', 'characters'), ('-', 'None'), ('10', 'cardinal'), ('=', 'None'), ('h', 'None'), ('for', 'None'), ('l.', 'characters'), ('answer', 'None'), (':', 'None'), ('-4', 'cardinal')]"
768,question: Which is the fourth smallest value?  (a) -1  (b) 0.08  (c) -2/25  (d) -2  (e) 235 answer: b,"['question', ':', 'which', 'is', 'the', 'fourth', 'smallest', 'value', '?', '(a)', '-1', '(b)', '0.08', '(c)', '-2/25', '(d)', '-2', '(e)', '235', 'answer', ':', 'b']","['question', ':', ' ', 'which', ' ', 'is', ' ', 'the', ' ', 'fourth', ' ', 'smallest', ' ', 'value', '?', ' ', ' ', '(a)', ' ', '-1', ' ', ' ', '(b)', ' ', '0.08', ' ', ' ', '(c)', ' ', '-2/25', ' ', ' ', '(d)', ' ', '-2', ' ', ' ', '(e)', ' ', '235', ' ', 'answer', ':', ' ', 'b']","[('question', 'None'), (':', 'None'), ('which', 'None'), ('is', 'None'), ('the', 'None'), ('fourth', 'ordinal'), ('smallest', 'None'), ('value', 'None'), ('?', 'None'), ('(a)', 'None'), ('1', 'cardinal'), ('(b)', 'None'), ('0.08', 'cardinal'), ('(c)', 'None'), ('-2/25', 'fraction'), ('(d)', 'None'), ('-2', 'cardinal'), ('(e)', 'None'), ('235', 'cardinal'), ('answer', 'None'), (':', 'None'), ('b', 'None')]"
769,"question: What is the seventh smallest value in -5, 10/9, 5, -0.4, -1/11, -1, 4? answer: 5","['question', ':', 'what', 'is', 'the', 'seventh', 'smallest', 'value', 'in', '-5', ',', '10/9', ',', '5', ',', '-0.4', ',', '-1/11', ',', '-1', ',', '4', '?', 'answer', ':', '5']","['question', ':', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'seventh', ' ', 'smallest', ' ', 'value', ' ', 'in', ' ', '-5', ',', ' ', '10/9', ',', ' ', '5', ',', ' ', '-0.4', ',', ' ', '-1/11', ',', ' ', '-1', ',', ' ', '4', '?', ' ', 'answer', ':', ' ', '5']","[('question', 'None'), (':', 'None'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('seventh', 'ordinal'), ('smallest', 'None'), ('value', 'None'), ('in', 'None'), ('-5', 'cardinal'), (',', 'None'), ('10/9', 'fraction'), (',', 'None'), ('5', 'cardinal'), (',', 'None'), ('-0.4', 'cardinal'), (',', 'None'), ('-1/11', 'fraction'), (',', 'None'), ('-1', 'cardinal'), (',', 'None'), ('4', 'cardinal'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('5', 'cardinal')]"
770,question: Which is the fourth smallest value?  (a) -4/5  (b) -0.349  (c) 26.72  (d) -0.3 answer: c,"['question', ':', 'which', 'is', 'the', 'fourth', 'smallest', 'value', '?', '(a)', '-4/5', '(b)', '-0.349', '(c)', '26.72', '(d)', '-0.3', 'answer', ':', 'c']","['question', ':', ' ', 'which', ' ', 'is', ' ', 'the', ' ', 'fourth', ' ', 'smallest', ' ', 'value', '?', ' ', ' ', '(a)', ' ', '-4/5', ' ', ' ', '(b)', ' ', '-0.349', ' ', ' ', '(c)', ' ', '26.72', ' ', ' ', '(d)', ' ', '-0.3', ' ', 'answer', ':', ' ', 'c']","[('question', 'None'), (':', 'None'), ('which', 'None'), ('is', 'None'), ('the', 'None'), ('fourth', 'ordinal'), ('smallest', 'None'), ('value', 'None'), ('?', 'None'), ('(a)', 'None'), ('-4/5', 'fraction'), ('(b)', 'None'), ('-0.349', 'cardinal'), ('(c)', 'None'), ('26.72', 'cardinal'), ('(d)', 'None'), ('-0.3', 'cardinal'), ('answer', 'None'), (':', 'None'), ('c', 'characters')]"
771,question: Which is the third biggest value?  (a) -340  (b) -5.778  (c) -4 answer: a,"['question', ':', 'which', 'is', 'the', 'third', 'biggest', 'value', '?', '(a)', '-340', '(b)', '-5.778', '(c)', '-4', 'answer', ':', 'a']","['question', ':', ' ', 'which', ' ', 'is', ' ', 'the', ' ', 'third', ' ', 'biggest', ' ', 'value', '?', ' ', ' ', '(a)', ' ', '-340', ' ', ' ', '(b)', ' ', '-5.778', ' ', ' ', '(c)', ' ', '-4', ' ', 'answer', ':', ' ', 'a']","[('question', 'None'), (':', 'None'), ('which', 'None'), ('is', 'None'), ('the', 'None'), ('third', 'ordinal'), ('biggest', 'None'), ('value', 'None'), ('?', 'None'), ('(a)', 'None'), ('-340', 'cardinal'), ('(b)', 'None'), ('-5.778', 'cardinal'), ('(c)', 'None'), ('-4', 'cardinal'), ('answer', 'None'), (':', 'None'), ('a', 'None')]"
